"name","edition","proddate","idno","cntry","c2weight","mode","w5q1","w5q2","w5q3","w5q4","w5q5","w5q6","w5q7","w5q8","w5q9","w5q10","w5q11","w5q12","w5q13","w5q14","w5q15","w5q16","w5q17","w5q18","w5q19","w5q20","w5q21","w5q22","w5q23","w5q24","w5q25","w5q26","w5q27","w5q28","w5q29","w5q30","w5q31","w5q32","w5q33","w5q34","w5q35","w5q36","w5q37","w5q38","w5q39","w5q40","w5q41","w5q42","w5q43","w5q44","w5q45","w5admin","w5q46","w5q47","w5q48","w5q49","w5q50","w5q51","w5q52","w5q53","w5q54","w5q55","w5q56","w5q57","w5q58","w5q69b","w5q68b","w5q67b","w5q66b","w5q69a","w5q68a","w5q67a","w5q66a","w5q65","w5q64","w5q63","w5q62","w5q61","w5q60","w5q59","w5q70","w5q71","w5q72","w5q73","w5q74","w5q75","w5q76","w5q77","w5q78","w5q79","w5q80","w5q81","w5q82","survlng","inwds","inwde","w5ininwe","w5tsinwe","w5osinwe","w5cdinwe","w5ipinwe","w5vainwe","w5scinwe","w5fwinwe","w5indur","w5tsdur","w5ostdur","w5covdur","w5incdur","w5vacdur","w5scdur","w5findur","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","fl_21_do_incomegeneratingprocessa","fl_21_do_incomegeneratingprocessb","fl_25_do_surveyclimatea","fl_25_do_surveyclimateb","longitudinalfinancialwell_being_do_w5q73","longitudinalfinancialwell_being_do_w5q74","longitudinalfinancialwell_being_do_w5q75","longitudinalfinancialwell_being_do_w5q76","longitudinalfinancialwell_being_do_w5q77","longitudinalfinancialwell_being_do_w5q78","longitudinalfinancialwell_being_do_w5q79","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region"
"CRON2W5e01","1.0","28.03.2024",13592,"BE",0.858949,1,8,7,99,7,6,7,8,6,6,4,5,5,9,6,7,2,2,2,2,2,0,0,0,0,0,5,0,0,0,0,3,3,4,3,3,3,1,5,3,2,3,3,1,7,6,2,3,2,3,4,5,6,2,2,2,4,3,3,3,0,1,0,0,6,6,6,6,2,2,4,3,0,6,1,4,3,4,3,1,4,5,1,4,1,4,2,1,"DUT",2023-01-18 12:08:46,2023-01-18 12:21:03,2023-01-18 12:08:51,2023-01-18 12:11:01,2023-01-18 12:12:35,2023-01-18 12:15:27,2023-01-18 12:17:51,2023-01-18 12:19:03,2023-01-18 12:19:23,2023-01-18 12:20:49,5,130,94,172,144,72,20,86,723,"w5q84",98.73418,1,"Mozilla/5.0 (Linux; Android 12; SM-A127F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,,1,1,,7,6,5,3,1,4,2,2,43,13,4,5,1,2,8,"BE24"
"CRON2W5e01","1.0","28.03.2024",13607,"BE",0.6551833,1,9,9,9,8,5,7,9,8,6,9,9,8,9,8,8,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,2,1,4,1,1,3,1,3,3,2,3,3,1,7,7,2,1,3,3,5,6,6,5,4,2,3,3,2,2,1,1,0,0,6,6,6,6,2,0,3,0,0,6,1,7,7,1,1,1,1,1,2,9,2,2,2,2,"FRE",2023-01-13 14:00:20,2023-01-13 14:20:13,2023-01-13 14:00:26,2023-01-13 14:03:23,2023-01-13 14:06:02,2023-01-13 14:10:38,2023-01-13 14:15:02,2023-01-13 14:17:10,2023-01-13 14:17:45,2023-01-13 14:19:43,6,177,159,276,264,128,35,118,1163,"w5q84",98.73418,1,"Mozilla/5.0 (Linux; Android 13; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,,1,1,,7,5,6,4,1,3,2,2,61,12,4,4,8,2,1,"BE33"
"CRON2W5e01","1.0","28.03.2024",13629,"BE",1.061213,1,8,8,8,7,7,9,9,8,8,7,3,7,9,7,99,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,3,3,3,1,2,2,2,3,2,1,7,6,1,1,2,2,4,4,5,3,2,3,3,2,3,3,6,6,6,6,0,1,0,1,1,4,2,0,0,6,1,5,5,3,2,1,2,3,3,1,1,2,2,4,"DUT",2023-01-18 13:29:42,2023-01-18 13:39:56,2023-01-18 13:29:47,2023-01-18 13:31:11,2023-01-18 13:32:22,2023-01-18 13:34:18,2023-01-18 13:37:31,2023-01-18 13:38:14,2023-01-18 13:38:47,2023-01-18 13:39:45,5,84,71,116,193,43,33,58,603,"w5q84",98.73418,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15",2,1,,,1,7,5,6,2,1,4,3,1,38,13,4,5,9,2,8,"BE23"
"CRON2W5e01","1.0","28.03.2024",13691,"BE",0.78666013,1,7,7,99,7,7,7,7,7,7,6,7,7,5,5,7,4,4,4,3,4,1,2,3,3,1,3,1,2,2,2,3,3,3,3,3,3,2,3,3,3,3,2,1,6,6,1,1,1,1,6,4,4,3,3,3,3,3,3,3,1,1,1,1,6,6,6,6,2,2,3,3,3,6,1,3,4,4,2,1,2,2,2,2,2,2,9,3,"DUT",2023-01-11 14:41:57,2023-01-11 14:55:55,2023-01-11 14:45:08,2023-01-11 14:46:53,2023-01-11 14:48:43,2023-01-11 14:51:07,2023-01-11 14:52:59,2023-01-11 14:54:23,2023-01-11 14:54:40,2023-01-11 14:55:41,191,105,110,144,112,84,17,61,824,"w5q84",97.46835,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,1,,,1,7,4,6,5,3,2,1,2,56,13,5,4,1,2,5,"BE22"
"CRON2W5e01","1.0","28.03.2024",13711,"BE",1.7052624,1,8,9,9,7,7,8,9,6,6,5,4,99,99,6,99,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,5,2,3,4,1,4,3,1,3,2,1,4,4,1,2,2,2,9,2,4,3,4,3,3,3,3,3,6,6,6,6,1,1,1,0,1,2,2,4,0,6,1,1,3,2,1,1,1,2,3,3,3,2,2,4,"DUT",2023-02-01 12:21:23,2023-02-01 12:42:32,2023-02-01 12:21:26,2023-02-01 12:28:10,2023-02-01 12:30:23,2023-02-01 12:35:30,2023-02-01 12:38:58,2023-02-01 12:39:54,2023-02-01 12:40:09,2023-02-01 12:42:18,3,404,133,307,208,56,15,129,1255,"w5q84",93.67088,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,1,,1,,7,4,3,5,2,6,1,1,19,12,4,5,2,1,88,"BE21"
"CRON2W5e01","1.0","28.03.2024",13796,"BE",0.6214171,1,8,9,8,8,7,8,10,8,8,8,5,7,5,7,5,4,3,3,1,3,4,0,2,3,7,3,3,0,0,0,2,3,5,1,1,6,1,3,3,2,2,2,1,6,6,1,2,1,3,3,4,3,5,2,2,4,3,4,3,6,6,6,6,1,1,1,1,1,0,4,4,0,6,1,7,7,1,2,1,3,3,3,4,4,3,2,3,"DUT",2023-01-18 09:15:34,2023-01-18 09:24:19,2023-01-18 09:15:38,2023-01-18 09:17:28,2023-01-18 09:18:49,2023-01-18 09:20:48,2023-01-18 09:22:40,2023-01-18 09:23:14,2023-01-18 09:23:24,2023-01-18 09:24:12,4,110,81,119,112,34,10,48,518,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,1,,,1,7,1,4,6,5,3,2,2,28,13,7,5,1,1,3,"BE22"
"CRON2W5e01","1.0","28.03.2024",13803,"BE",0.4739751,1,10,10,10,5,8,10,9,9,9,7,0,10,10,10,10,3,3,3,3,3,2,2,2,2,0,0,0,0,0,0,3,3,7,1,1,3,1,4,4,3,2,1,1,7,7,2,1,1,3,2,7,6,4,2,3,3,4,4,4,0,1,0,1,6,6,6,6,2,4,4,4,0,6,1,5,4,7,1,1,3,1,4,3,3,3,2,3,"DUT",2023-01-12 15:37:01,2023-01-12 15:49:28,2023-01-12 15:37:05,2023-01-12 15:39:10,2023-01-12 15:41:14,2023-01-12 15:43:56,2023-01-12 15:46:16,2023-01-12 15:47:36,2023-01-12 15:48:04,2023-01-12 15:49:16,4,125,124,162,140,80,28,72,735,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,,1,1,,7,6,3,1,2,5,4,1,67,16,7,5,6,1,7,"BE25"
"CRON2W5e01","1.0","28.03.2024",13815,"BE",1.5835418,1,10,10,10,9,6,8,10,7,7,10,2,3,10,10,10,2,2,4,0,0,4,3,4,0,0,2,0,0,0,0,3,2,4,1,2,3,1,3,3,4,2,2,1,7,7,2,1,1,2,7,4,4,4,2,1,5,1,3,3,6,6,6,6,1,1,1,1,1,4,4,4,0,6,1,7,7,1,2,2,2,2,3,3,3,3,2,3,"DUT",2023-01-18 13:33:46,2023-01-18 13:49:08,2023-01-18 13:33:52,2023-01-18 13:36:47,2023-01-18 13:39:25,2023-01-18 13:42:50,2023-01-18 13:45:31,2023-01-18 13:46:55,2023-01-18 13:47:17,2023-01-18 13:48:50,6,175,158,205,161,84,22,93,904,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; SM-A035G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36 [FB_IAB/Orca-Android;FBAV/391.2.0.20.404;]",1,,1,,1,7,3,6,4,5,1,2,1,65,9,2,5,6,2,3,"BE24"
"CRON2W5e01","1.0","28.03.2024",13848,"BE",0.78414005,1,8,9,8,8,8,9,8,8,8,7,4,7,8,8,6,3,3,1,2,3,3,1,0,1,3,4,1,0,0,0,4,3,4,3,3,3,1,4,2,3,2,2,1,6,6,1,1,1,2,3,2,4,2,2,2,4,3,3,4,9,0,0,1,6,6,6,6,2,3,4,4,1,6,1,4,5,4,2,1,2,2,2,1,3,3,2,2,"DUT",2023-02-01 13:33:57,2023-02-01 13:55:46,2023-02-01 13:34:06,2023-02-01 13:45:14,2023-02-01 13:47:07,2023-02-01 13:49:31,2023-02-01 13:52:42,2023-02-01 13:53:59,2023-02-01 13:54:25,2023-02-01 13:55:35,9,668,113,144,191,77,26,70,1298,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 9; ANE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,1,,1,,7,6,3,2,5,4,1,2,29,15,6,5,8,1,7,"BE25"
"CRON2W5e01","1.0","28.03.2024",13870,"BE",1.1857857,1,8,8,10,10,8,10,10,10,10,0,0,7,10,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,1,1,3,1,3,3,3,3,1,1,5,5,2,3,2,3,7,2,2,5,2,2,3,1,1,1,0,1,1,1,6,6,6,6,2,3,4,4,4,6,1,4,7,2,1,1,3,1,1,1,1,4,2,3,"FRE",2023-01-17 18:22:09,2023-01-17 19:01:41,2023-01-17 18:22:18,2023-01-17 18:26:04,2023-01-17 18:28:23,2023-01-17 18:33:00,2023-01-17 18:55:54,2023-01-17 18:59:04,2023-01-17 18:59:20,2023-01-17 19:01:18,9,226,139,277,1374,190,16,118,2349,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; XQ-AU52 Build/59.2.A.0.463; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36 EdgW/1.0",1,,1,1,,7,5,2,3,4,1,6,1,38,18,7,5,1,1,8,"BE32"
"CRON2W5e01","1.0","28.03.2024",13914,"BE",0.5155062,1,10,8,8,8,8,10,9,9,8,8,2,10,10,2,2,1,1,0,0,0,1,0,0,0,0,6,0,0,0,0,1,7,7,1,1,3,1,4,4,4,4,1,1,7,6,2,3,2,2,7,7,5,5,1,3,3,3,3,3,6,6,6,6,1,1,0,0,1,4,4,4,0,6,1,7,7,1,2,1,3,1,3,2,1,3,2,2,"DUT",2023-01-11 10:09:17,2023-01-11 11:03:05,2023-01-11 10:09:30,2023-01-11 10:13:02,2023-01-11 10:17:23,2023-01-11 10:21:36,2023-01-11 10:57:59,2023-01-11 10:59:30,2023-01-11 10:59:48,2023-01-11 11:02:52,13,212,261,253,2183,91,18,184,3215,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A750FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,,1,,1,7,3,1,2,4,5,6,1,56,17,6,5,3,3,77,"BE21"
"CRON2W5e01","1.0","28.03.2024",13951,"BE",0.44223264,1,9,9,9,9,9,99,9,8,8,3,7,99,9,8,99,4,4,2,2,1,0,0,0,0,4,1,0,0,0,0,2,2,4,2,3,3,1,3,3,2,1,1,1,6,6,1,1,2,9,2,5,4,3,3,2,4,4,2,2,0,1,0,1,6,6,6,6,2,3,4,4,1,6,1,6,6,1,1,1,1,1,9,3,4,5,2,3,"DUT",2023-01-18 22:36:52,2023-01-25 14:45:57,2023-01-25 14:33:25,2023-01-25 14:34:58,2023-01-25 14:36:41,2023-01-25 14:39:45,2023-01-25 14:42:36,2023-01-25 14:44:00,2023-01-25 14:44:25,2023-01-25 14:45:44,575793,93,103,184,171,84,25,79,576532,"w5q84",93.67088,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,,1,,7,3,1,2,5,4,6,2,59,18,7,5,1,1,9,"BE23"
"CRON2W5e01","1.0","28.03.2024",13967,"BE",1.1620529,1,7,6,6,6,7,6,8,6,5,7,3,5,8,7,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,1,3,3,3,6,1,3,3,3,2,1,1,5,5,1,1,1,2,3,5,6,4,2,2,4,2,3,4,6,6,6,6,1,1,1,1,1,4,4,4,0,6,1,5,5,5,2,1,2,2,5,4,4,3,2,3,"DUT",2023-01-12 17:17:48,2023-01-12 17:36:02,2023-01-12 17:18:02,2023-01-12 17:21:21,2023-01-12 17:24:28,2023-01-12 17:28:14,2023-01-12 17:32:07,2023-01-12 17:33:16,2023-01-12 17:33:44,2023-01-12 17:35:49,14,199,187,226,233,69,28,125,1081,"w5q84",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",2,1,,1,,7,5,2,1,6,4,3,1,63,10,2,4,6,1,7,"BE25"
"CRON2W5e01","1.0","28.03.2024",13979,"BE",0.48058048,1,8,8,8,7,6,8,8,6,8,6,5,7,8,8,0,4,2,3,2,5,2,0,2,0,2,3,2,0,0,0,4,2,4,4,4,3,1,4,4,2,3,3,1,6,6,2,3,1,2,3,2,4,4,2,3,3,2,2,2,6,6,6,6,1,1,1,1,1,3,3,3,1,6,1,4,5,4,3,3,4,3,2,3,2,3,2,3,"FRE",2023-01-19 14:26:26,2023-01-19 14:51:04,2023-01-19 14:26:29,2023-01-19 14:33:20,2023-01-19 14:36:15,2023-01-19 14:39:42,2023-01-19 14:46:17,2023-01-19 14:48:26,2023-01-19 14:49:02,2023-01-19 14:50:40,3,411,175,207,395,129,36,98,1454,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",1,,1,,1,7,5,3,1,6,4,2,1,34,27,6,5,1,1,7,"BE31"
"CRON2W5e01","1.0","28.03.2024",14002,"BE",0.5166324,1,7,7,7,6,6,6,7,5,6,5,5,5,9,9,7,4,3,3,3,3,3,2,2,2,9,3,1,1,1,1,5,4,4,5,5,3,1,3,3,3,3,2,1,6,6,1,2,1,2,5,5,5,3,4,3,4,3,3,4,0,1,1,1,6,6,6,6,2,3,4,4,3,6,1,5,4,3,3,1,3,2,3,3,3,3,2,2,"DUT",2023-01-23 09:54:19,2023-01-23 10:17:17,2023-01-23 09:55:06,2023-01-23 09:58:06,2023-01-23 10:01:21,2023-01-23 10:05:59,2023-01-23 10:10:32,2023-01-23 10:13:23,2023-01-23 10:13:59,2023-01-23 10:16:49,47,180,195,278,273,171,36,170,1350,"w5q84",98.73418,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,1,,1,,7,4,3,6,2,5,1,2,74,15,6,2,6,1,5,"BE21"
"CRON2W5e01","1.0","28.03.2024",14036,"BE",0.65896475,1,7,8,7,7,2,8,6,7,8,9,2,7,9,10,5,3,1,1,0,1,1,1,0,1,0,2,0,1,0,0,4,3,5,3,4,3,4,2,2,2,2,1,1,4,6,1,1,2,2,1,1,6,5,1,3,3,4,3,2,0,0,0,1,6,6,6,6,2,1,3,3,3,6,1,3,6,2,1,1,2,1,1,3,3,5,2,3,"FRE",2023-01-15 19:12:50,2023-01-15 19:27:18,2023-01-15 19:13:12,2023-01-15 19:15:36,2023-01-15 19:17:50,2023-01-15 19:20:35,2023-01-15 19:24:13,2023-01-15 19:25:20,2023-01-15 19:25:50,2023-01-15 19:27:04,22,144,134,165,218,67,30,74,854,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,1,,,1,7,3,5,4,2,6,1,1,61,25,7,5,1,2,7,"BE34"
"CRON2W5e01","1.0","28.03.2024",14070,"BE",1.1772703,1,9,9,9,7,9,9,9,9,9,5,2,3,4,9,2,3,3,3,2,2,3,2,1,1,3,4,3,3,2,2,4,2,5,4,4,3,1,3,3,4,3,2,1,7,6,1,2,2,3,6,6,6,2,4,1,5,4,3,4,6,6,6,6,1,1,0,1,1,3,3,0,2,6,1,6,6,1,3,1,3,4,3,4,2,3,2,1,"DUT",2023-02-01 21:28:38,2023-02-01 22:29:13,2023-02-01 21:49:56,2023-02-01 21:58:12,2023-02-01 22:02:41,2023-02-01 22:08:01,2023-02-01 22:21:08,2023-02-01 22:24:18,2023-02-01 22:26:04,2023-02-01 22:28:44,1278,496,269,320,787,190,106,160,3606,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",2,1,,,1,7,5,4,1,6,3,2,2,20,14,5,5,2,1,6,"BE21"
"CRON2W5e01","1.0","28.03.2024",14166,"BE",0.53976846,1,9,9,9,8,7,9,7,5,5,7,1,10,10,10,6,2,0,0,0,1,2,0,1,0,9,3,0,0,0,0,2,5,7,1,1,3,1,4,4,3,3,1,1,7,6,2,1,1,2,5,5,6,3,5,2,4,4,3,3,6,6,6,6,0,1,0,0,1,4,4,4,1,6,1,3,6,4,1,1,2,1,4,4,4,3,2,2,"DUT",2023-01-14 09:02:58,2023-01-14 09:26:27,2023-01-14 09:03:26,2023-01-14 09:07:19,2023-01-14 09:11:32,2023-01-14 09:15:22,2023-01-14 09:20:22,2023-01-14 09:22:49,2023-01-14 09:23:29,2023-01-14 09:26:07,28,233,253,230,300,147,40,158,1389,"w5q84",98.73418,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,1,1,,7,6,5,2,1,4,3,2,76,13,6,2,8,1,4,"BE21"
"CRON2W5e01","1.0","28.03.2024",14175,"BE",0.5956108,1,9,8,8,6,6,10,7,8,7,8,0,1,2,8,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,2,4,5,3,6,1,3,3,2,2,1,1,5,6,1,2,1,3,6,4,5,3,3,3,3,2,3,2,6,6,6,6,1,1,1,1,1,3,4,4,2,6,1,7,5,1,1,1,1,1,3,3,2,3,2,3,"FRE",2023-01-11 13:33:13,2023-01-11 13:57:09,2023-01-11 13:33:37,2023-01-11 13:37:50,2023-01-11 13:41:17,2023-01-11 13:45:52,2023-01-11 13:52:01,2023-01-11 13:53:51,2023-01-11 13:54:21,2023-01-11 13:56:38,24,253,207,275,369,110,30,137,1405,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G390F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/17.0 Chrome/96.0.4664.104 Mobile Safari/537.36",1,1,,1,,7,4,6,3,2,5,1,1,57,17,5,5,1,1,9,"BE35"
"CRON2W5e01","1.0","28.03.2024",14191,"BE",1.0162003,1,10,8,8,8,5,8,8,8,8,8,0,10,8,10,7,2,2,2,2,4,3,1,1,0,3,2,3,0,0,0,4,3,6,2,3,4,3,2,2,4,3,2,1,5,5,1,1,1,2,2,2,4,5,2,3,3,4,3,3,0,1,1,1,6,6,6,6,2,2,0,4,0,6,1,5,5,1,2,2,2,2,2,2,5,3,2,3,"DUT",2023-01-11 10:04:08,2023-01-11 10:17:35,2023-01-11 10:04:13,2023-01-11 10:05:40,2023-01-11 10:08:19,2023-01-11 10:10:14,2023-01-11 10:12:19,2023-01-11 10:15:33,2023-01-11 10:15:56,2023-01-11 10:17:19,5,87,159,115,125,194,23,83,791,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 11; HD1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,,1,,7,1,2,4,5,3,6,1,44,12,4,5,1,2,8,"BE23"
"CRON2W5e01","1.0","28.03.2024",14293,"BE",0.90975195,1,7,7,6,6,5,8,5,7,7,4,99,8,3,6,4,9,2,4,2,2,2,4,2,2,2,2,2,2,3,0,5,9,5,5,5,9,9,9,3,3,3,9,9,9,9,1,1,2,2,3,5,4,4,4,2,4,3,3,3,9,9,9,9,6,6,6,6,2,9,9,9,9,6,9,4,4,5,2,9,3,9,9,9,9,2,2,9,"FRE",2023-01-12 09:23:47,2023-01-12 10:03:25,2023-01-12 09:24:12,2023-01-12 09:29:45,2023-01-12 09:38:45,2023-01-12 09:46:34,2023-01-12 09:56:25,2023-01-12 09:57:56,2023-01-12 09:58:40,2023-01-12 10:02:48,25,333,540,469,591,91,44,248,2341,"w5q84",73.417725,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0",2,1,,,1,7,3,4,2,1,6,5,1,58,16,6,3,6,3,3,"BE32"
"CRON2W5e01","1.0","28.03.2024",14304,"BE",0.7487196,1,8,8,7,7,7,8,7,7,7,5,5,5,8,9,9,3,2,1,2,0,1,1,1,0,1,0,0,0,1,1,4,6,6,3,3,4,1,3,3,3,2,2,2,6,6,1,1,1,2,2,2,5,4,3,3,3,4,3,3,6,6,6,6,1,1,1,1,1,2,4,2,3,6,1,2,4,7,2,2,2,2,3,3,2,2,2,3,"FRE",2023-01-25 18:43:54,2023-01-25 19:15:18,2023-01-25 18:43:58,2023-01-25 18:47:47,2023-01-25 19:02:26,2023-01-25 19:05:07,2023-01-25 19:07:37,2023-01-25 19:08:51,2023-01-25 19:13:46,2023-01-25 19:15:04,4,229,879,161,150,74,295,78,1870,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0",2,1,,1,,7,6,3,5,1,2,4,2,37,23,7,5,1,1,8,"BE32"
"CRON2W5e01","1.0","28.03.2024",14327,"BE",0.5621398,1,7,8,8,7,9,8,9,7,8,6,5,9,10,7,7,4,1,0,0,0,0,0,0,0,1,3,0,1,0,0,6,4,6,1,3,4,1,2,2,3,2,1,1,6,5,1,1,2,3,5,5,6,4,3,1,4,4,3,3,0,1,0,1,6,6,6,6,2,3,4,3,0,6,1,6,6,5,1,1,1,1,3,4,2,4,3,2,"DUT",2023-01-11 10:07:20,2023-01-11 10:22:01,2023-01-11 10:07:30,2023-01-11 10:09:33,2023-01-11 10:11:24,2023-01-11 10:15:02,2023-01-11 10:19:06,2023-01-11 10:20:06,2023-01-11 10:20:27,2023-01-11 10:21:48,10,123,111,218,244,60,21,81,868,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 Edg/108.0.1462.76",2,1,,,1,7,4,5,1,2,3,6,1,29,15,6,5,1,1,10,"BE22"
"CRON2W5e01","1.0","28.03.2024",14328,"BE",0.45259848,1,6,7,7,7,7,7,7,7,6,7,6,7,99,6,6,1,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,3,2,3,6,3,3,3,3,3,4,1,1,7,6,2,1,2,2,3,5,5,3,3,3,4,4,4,4,9,9,0,0,6,6,6,6,2,4,4,3,0,6,1,3,4,3,1,1,4,3,9,3,1,3,2,1,"DUT",2023-01-11 13:24:39,2023-01-11 20:20:49,2023-01-11 13:24:49,2023-01-11 13:32:40,2023-01-11 13:36:16,2023-01-11 13:42:01,2023-01-11 13:50:03,2023-01-11 20:16:11,2023-01-11 20:17:11,2023-01-11 20:20:33,10,471,216,345,482,23168,60,202,24954,"w5q84",97.46835,1,"Mozilla/5.0 (Linux; Android 10; SM-G965F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,,1,,1,7,2,5,3,6,1,4,2,59,15,6,3,3,3,3,"BE25"
"CRON2W5e01","1.0","28.03.2024",14364,"BE",0.46522164,1,9,8,8,7,8,9,8,8,8,7,6,99,7,8,7,1,0,0,0,0,1,0,0,0,0,1,9,0,0,0,5,3,6,3,3,6,1,3,3,3,2,1,1,6,6,2,1,2,2,4,5,6,3,2,2,4,5,4,3,6,6,6,6,1,1,0,1,1,2,4,4,0,6,1,4,5,4,3,3,2,3,4,2,3,3,2,3,"DUT",2023-01-25 17:02:38,2023-01-25 17:24:20,2023-01-25 17:02:49,2023-01-25 17:06:47,2023-01-25 17:11:00,2023-01-25 17:15:23,2023-01-25 17:19:09,2023-01-25 17:20:42,2023-01-25 17:21:18,2023-01-25 17:23:58,11,238,253,263,226,93,36,160,1280,"w5q84",97.46835,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,,1,1,,7,6,5,2,3,1,4,1,65,12,5,5,6,2,5,"BE25"
"CRON2W5e01","1.0","28.03.2024",14385,"BE",1.7119637,1,7,8,7,6,6,4,8,7,7,8,8,8,8,7,3,4,3,5,2,2,1,0,0,0,7,4,3,2,2,1,3,4,6,5,3,3,1,3,3,4,2,1,1,7,7,2,1,2,2,2,6,6,5,1,1,4,4,3,4,6,6,6,6,1,1,1,1,1,1,1,4,0,6,1,6,6,3,1,1,2,2,2,2,2,3,2,3,"DUT",2023-01-11 18:30:14,2023-01-11 18:48:36,2023-01-11 18:30:19,2023-01-11 18:33:32,2023-01-11 18:36:18,2023-01-11 18:40:06,2023-01-11 18:43:52,2023-01-11 18:45:26,2023-01-11 18:45:58,2023-01-11 18:48:21,5,193,166,228,226,94,32,143,1087,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.5359.125 Safari/537.36",2,,1,,1,7,5,6,2,3,4,1,2,62,12,2,5,3,3,5,"BE22"
